"Console Name","Game Name","Price","Condition","Rating","Region","Included","Quantity","UPC","Sold","Sold-Date"
"Xbox","marc eckos getting up ","","","","","","1","742725267510","",""
"Xbox","motor trend lotus challange ","","","","","","1","651222025083","",""
"Xbox","mat hoffman's pro bmx 2","","","","","","1","47875802513","",""
"Xbox","marvel ultimate alliance ","","","","","","0","47875814738","",""
"Xbox","mission impossible operation surma ","","","","","","1","742725238732","",""
"Xbox","nhl rivals 04","","","","","","1","805529611726","",""
"Xbox","madden 07","","","","","","2","14633152302","",""
"Xbox","narnia ","","","","","","2","712725001735","",""
"Xbox","nascar thunder 02","","","","","","2","14633143263","",""
"Xbox","minority report everybody runs","","","","","","0","47875803831","",""
"Xbox","greg hastings tournament paintball max'd","","","","","","9","47875751255","",""
"Xbox","namcomuseum","","","","","","5","722674021340","",""
"Xbox","nascar thunder 03","","","","","","4","14633145274","",""
"Xbox","guilty gear x2","","","","","","3","96427013648","",""
"Xbox","nascar 06","","","","","","6","14633149449","",""
"Xbox","ford vs chevy","","","","","","3","710425297090","",""
"Xbox","fantastic 4","","","","","","2","47875805811","",""
"Xbox","the great escape","","","","","","1","","",""
"Xbox","narc","","","","","","1","31719300501","",""
"Xbox","fable","","","","","","2","552978114","",""
"Xbox","gun","","","","","","0","47875809659","",""
"Xbox","evil dead a fistfull of boomstick","","","","","","1","752919520116","",""
"Xbox","midtown madness 3","","","","","","5","805529097711","",""
"Xbox","gun metal ","","","","","","1","96427012870","",""
"Xbox","espn basketball ","","","","","","3","10086640397","",""
"Xbox","nba live 04","","","","","","4","14633146639","",""
"Xbox","frogger beyond","","","","","","1","83717300175","",""
"Xbox","greg hastings tournament paintball","","","","","","1","47875750777","",""
"Xbox","forza motorsport","","","","","","10","805529944466","",""
"Xbox","ford racing 3","","","","","","1","744788017729","",""
"Xbox","flatout","","","","","","1","20626723428","",""
"Xbox","ncaa collage basketball 2k3","","","","","","1","10086640281","",""
"Xbox","nba live 07","","","","","","2","14633152395","",""
"Xbox","nba 2002 inside drive ","","","","","","5","659556745189","",""
"Xbox","nba inside drive 04","","","","","","2","805529578784","",""
"Xbox","2","","","","","","2","14633143539","",""
"Xbox","nba 2k3","","","","","","1","10086640274","",""
"Xbox","ncaa march madness 04","","","","","","1","14633146752","",""
"Xbox","nba 2k7","","","","","","1","710425390593","",""
"Xbox","nba live 05","","","","","","2","14633148060","",""
"Xbox","enter the matrix ","","","","","","4","742725248649","",""
"Xbox","galleon","","","","","","0","730865310012","",""
"Xbox","ncaa football 03","","","","","","1","14633145304","",""
"Xbox","espn college hoops ","","","","","","3","10086640403","",""
"Xbox","espn nba 2k5","","","","","","4","710425296178","",""
"Xbox","freestyle metal x","","","","","","1","31719300372","",""
"Xbox","ncaa football 04","","","","","","1","","",""
"Xbox","full spectrum warrior ten hammers ","","","","","","1","752919520543","",""
"Xbox","full spectrum warrior ","","","","","","4","752919520239","",""
"Xbox","freedom fighters","","","","","","1","","",""
"Xbox","eragon","","","","","","1","20626724401","",""
"Xbox","mtv music generator 3","","","","","","1","767649400720","",""
"Xbox","murakumo renagade mech pursuit","","","","","","0","8888510239","",""
"Xbox","espn football ","","","","","","0","10086640373","",""
"Xbox","mvp baseball 04","","","","","","3","14633147490","",""
"Xbox","espn nfl 2k5","","","","","","12","710425296116","",""
"Xbox","enclave","","","","","","0","815315000153","",""
"Xbox","the godfather ","","","","","","1","14633149753","",""
"Xbox","ncaa collage football 2k","","","","","","1","10086640212","",""
"Xbox","half life 2 ","","","","","","0","14633151596","",""
"Xbox","grand theft auto vice city ","","","","","","0","","",""
"Xbox","grand theft auto 3","","","","","","1","","",""
"Xbox","moto gp 3","","","","","","2","752919520468","",""
"Xbox","espn baseball","","","","","","1","10086640410","",""
"Xbox","espn nhl 2k5","","","","","","7","710425296130","",""
"Xbox","fifa 06","","","","","","2","14633149586","",""
"Xbox","fight night round 3","","","","","","2","14633151718","",""
"Xbox","mtx mototrax","","","","","","1","47875804531","",""
"Xbox","nba jam ","","","","","","","21481403159","",""
"Xbox","family guy video game","","","","","","0","710425390227","",""
"Xbox","fifa soccer 07","","","","","","2","14633152500","",""
"Xbox","ford racing 2","","","","","","3","710425222917","",""
"Xbox","nascar chase for the cup 05","","","","","","8","14633147766","",""
"Xbox","nba ballers","","","","","","5","31719300181","",""
"Xbox","mxworld tour featuring jamie little","","","","","","3","650008499148","",""
"Xbox","fuzion frenzy","","","","","","4","659556745127","",""
"Xbox","myst IV revelation","","","","","","1","8888511632","",""
"Xbox","fifa soccer 04","","","","","","2","14633146677","",""
"Xbox","nascar 07","","","","","","1","14633153132","",""
"Xbox","mvp baseball 03","","","","","","1","14633146073","",""
"Xbox","star wars obi wan","","","","","","0","23272953751","",""
"Xbox","espn college hoops 2k5","","","","","","1","710425296192","",""
"Xbox","showdown legends of wrestling ","","","","","","1","21481403098","",""
"Xbox","harry potter and the chamber of secrets ","","","","","","1","14633145519","",""
"Xbox","marvel nemesis rise of the imperfects ","","","","","","1","14633149555","",""
"Xbox","pirates of the caribbean ","","","","","","5","93155118102","",""
"Xbox","jedi starfighter ","","","","","","2","23272658755","",""
"Xbox","stacked ","","","","","","0","180951000042","",""
"Xbox","wwe raw 2","","","","","","1","752919520109","",""
"Xbox","beatdown fists of vengeance ","","","","","","0","13388290161","",""
"Xbox","prince of persia warrior within","","","","","","5","8888511984","",""
"Xbox","painkiller hell wars","","","","","","0","625904391650","",""
"Xbox","pariah","","","","","","5","677990104560","",""
"Xbox","outlaw volleyball","","","","","","5","76714525696","",""
"Xbox","outrun 2","","","","","","0","805529909632","",""
"Xbox","open season","","","","","","0","8888513131","",""
"Xbox","outlaw golf","","","","","","2","76714508491","",""
"Xbox","prince of persia the two thrones ","","","","","","","8888512820","",""
"Xbox","outlaw golf 9 more holes of x-mas ","","","","","","5","76714536449","",""
"Xbox","power drome ","","","","","","1","93155124608","",""
"Xbox","world war 2 prisoner of war ","","","","","","0","767649400331","",""
"Xbox","outlaw tennis ","","","","","","2","710425295836","",""
"Xbox","outlaw golf 2 ","","","","","","1","710425294471","",""
"Xbox","halo 2 limited edition","","","","","","8","805529884236","",""
"Xbox","doom 3 limited edition","","","","","","0","","",""
"Xbox","splinter cell choas theory limited edition","","","","","","1","","",""
"Xbox","predator concrete jungle","","","","","","0","20626721615","",""
"Xbox","pro cast sports fishing game ","","","","","","1","13388290079","",""
"Xbox","otogi myth of demons ","","","","","","0","10086640328","",""
"Xbox","tenchu return form darkness ","","","","","","1","","",""
"Xbox","pac man world 3 ","","","","","","1","722674200110","",""
"Xbox","soldier of fortune 2 ","","","","","","0","47875805293","",""
"Xbox","the bible game","","","","","","0","650008499179","",""
"Xbox","the punisher ","","","","","","0","752919520277","",""
"Xbox","star wars jedi knight academy ","","","","","","0","23272955755","",""
"Xbox","star wars battlefront 2 ","","","","","","1","23272328757","",""
"Xbox","tmnt mutant melee","","","","","","1","83717300458","",""
"Xbox","superman returns","","","","","","1","14633151626","",""
"Xbox","pac man world 2","","","","","","0","722674021388","",""
"Xbox","battlestar galactaica ","","","","","","1","20626718967","",""
"Xbox","destroy all humans ","","","","","","0","752919520284","",""
"Xbox","ssx on tour ","","","","","","3","14633149357","",""
"Xbox","the hobbit ","","","","","","2","20626720007","",""
"Xbox","mortal kombat deception","","","","","","0","31719300464","",""
"Xbox","limited edition mech assault 2 lone wolf ","","","","","","0","805529996854","",""
"Xbox","the guy game ","","","","","","1","710425295485","",""
"Xbox","the elder scrolls morrowind ","","","","","","1","93155116702","",""
"Xbox","star wars battlefront ","","","","","","0","23272324759","",""
"Xbox","xmen the official game ","","","","","","0","47875814318","",""
"Xbox","star wars starfighter special edition","","","","","","1","23272655754","",""
"Xbox","toe jam and earl 3 ","","","","","","1","10086640205","",""
"Xbox","destroy all humans 2 ","","","","","","0","752919520598","",""
"Xbox","driver ","","","","","","1","742725244320","",""
"Xbox","judge dredd ","","","","","","1","896992000315","",""
"Xbox","mortal kombat shaolin monks ","","","","","","1","31719300648","",""
"Xbox","wwf raw ","","","","","","0","752919520031","",""
"Xbox","combat elite ","","","","","","1","612561300019","",""
"Xbox","buffy the vampire slayer ","","","","","","0","14633143959","",""
"Xbox","grand theft auto double pack","","","","","","1","710425292842","",""
"Xbox","corvette","","","","","","1","739069640123","",""
"Xbox","gauntlet dark legacy ","","","","","","1","31719300266","",""
"Xbox","catwoman ","","","","","","1","14633147964","",""
"Xbox","star wars knights of the old republic","","","","","","0","23272319755","",""
"Xbox","blinx 2","","","","","","0","805529944404","",""
"Xbox","def jam fight for ny","","","","","","1","14633147551","",""
"Xbox","star wars knights of the old republic 2","","","","","","0","23272326753","",""
"Xbox","loons","","","","","","0","742725226302","",""
"Xbox","shrek","","","","","","1","739069640017","",""
"Xbox","spy hunter 2","","","","","","1","31719300327","",""
"Xbox","motogp 2","","","","","","1","752919520161","",""
"Xbox","king of fighters 03/02","","","","","","1","828862500045","",""
"Xbox","wallace and gromit in project zoo","","","","","","1","682384710074","",""
"Xbox","star wars obi wan","","","","","","1","23272953751","",""
"Xbox","","","","","","","1","18946010304","",""
"Xbox","prince of persia the sands of time ","","","","","","0","8888511595","",""
"Xbox","thief deadly shadows ","","","","","","0","788687200141","",""
"Xbox","classified: The Sentinel Crisis","","","","","","1","710425295324","",""
"Xbox","the sims busting out ","","","","","","2","14633147247","",""
"Xbox","burnout revenge ","","","","","","1","14633151022","",""
"Xbox","metal arms ","","","","","","0","20626718622","",""
"Xbox","commandos 2","","","","","","1","788687200004","",""
"Xbox","manhunt ","","","","","","0","","",""
"Xbox","the suffering ","","","","","","0","","",""
"Xbox","the suffering ties that bind ","","","","","","0","","",""
"Xbox","need for speed most wanted ","","","","","","1","14633148220","",""
"Xbox","soul calibur 2","","","","","","0","","",""
"Xbox","grabbed by the ghoulies ","","","","","","1","80552957876","",""
"Xbox","wallace and grommit the curse of the were rabit ","","","","","","0","83717300533","",""
"Xbox","silent hill 4 the room ","","","","","","0","83717300311","",""
"Xbox","street racing syndicate ","","","","","","1","722674200073","",""
"Xbox","xmen ledgends ","","","","","","1","47875805750","",""
"Xbox","syberia ","","","","","","1","780332056455","",""
"Xbox","kabuki warriors","","","","","","1","650008499018","",""
"Xbox","dead or alive 1 ultimate","","","","","","1","","",""
"Xbox","50 cent bulletproof ","","","","","","1","20626723817","",""
"Xbox","army men sarge's war ","","","","","","1","710425294327","",""
"Xbox","ralliesport challenge","","","","","","1","805529009899","",""
"Xbox","tecmo classic arcade ","","","","","","1","18946010397","",""
"Xbox","kingdom under fire ","","","","","","0","805529892804","",""
"Xbox","advent rising ","","","","","","1","96427012894","",""
"Xbox","galleon ","","","","","","1","730865310012","",""
